epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.6289872966828893,0.12296505267016904,0.2439431377492114,0.11228989733951665,0.10367211832227648,0.2254914531784028,0.08665364421919754,0.12646902793305287,0.11120134577609143
1,0.41230980863159,0.14711615765597183,0.2761652219155043,0.1474070378746915,0.14527923592197392,0.2651584284292006,0.14509510654679533,0.13335809471376905,0.11768583391353289
2,0.3690104818557307,0.17249417196420463,0.31343046039236216,0.18094750776630633,0.1803344290577969,0.313785903833157,0.18634325965528106,0.1763550772754934,0.14738272197805313
3,0.3469038393387318,0.19556116192446835,0.3576856971278496,0.20170990522678695,0.2027898697820599,0.3583022105587966,0.20144930969325814,0.14867399898835246,0.12657366900371705
4,0.3272350555738287,0.20092977503084206,0.36538122434389003,0.19420096898419204,0.2196328991514132,0.3721728644143488,0.2328523699717395,0.19415576192217224,0.17183880924740358
5,0.3169090850875559,0.20773755629458968,0.37900624495680246,0.21005686758228453,0.21305811016677648,0.3772320996295727,0.20430587704808226,0.1746686491424749,0.151899821261411
6,0.30846142378009733,0.191778138980846,0.34029513539506817,0.2005487091698816,0.21427841974885106,0.34962389985714143,0.23050305766878793,0.14629644174998296,0.13357209626642738
7,0.2996182164563152,0.19969287822761667,0.35480085301792874,0.20079933331620808,0.22213443823769738,0.36156402065843624,0.23950556676512555,0.14757174401411297,0.12146577126427814
8,0.2959581537147215,0.37619911275835893,0.5412199891487618,0.4094066190022708,0.3952240330185599,0.5460914972334455,0.4438900054645119,0.15845332209523696,0.13788289419608601
9,0.291049030605265,0.38699321102524215,0.5738363466572343,0.41638314963949,0.41387260988548413,0.5785797015743053,0.44806913614614174,0.17560943335747192,0.14127601871234358
10,0.279554955472534,0.3739103282521565,0.549062046518263,0.39409936951661173,0.39691399732743216,0.5544764774468666,0.43647856273393154,0.16467124740932318,0.14693338227877592
11,0.2754256224312477,0.3781137249376482,0.5632852281964604,0.3960680894722008,0.4060931412110089,0.5706603335168806,0.45001479168723746,0.15661853694974728,0.12749334485236768
12,0.27035758960797784,0.3811222584216654,0.5609130017219934,0.412303260908308,0.4084088983580963,0.5632258645523419,0.45003130481075193,0.17885479975827187,0.15174672975992975
13,0.26855932653572095,0.3566221005345014,0.5277877944064487,0.37985495198610464,0.3852217326433167,0.5406466409075057,0.4213128006787996,0.16603563267989038,0.142770316572975
14,0.2639203362955244,0.3925618802931583,0.5624076840271469,0.426238314307201,0.40847237387475455,0.5590520173886352,0.4561823591807867,0.16865428575363844,0.14826075255837395
15,0.25969931407763597,0.39130554288687835,0.5736311054624952,0.414683767202227,0.4084621514059948,0.5740533060248321,0.4491849446395449,0.14847205274731012,0.12296866739143328
16,0.25824834195405644,0.4004880120820176,0.5590373838071537,0.40514294467909057,0.40502455419012734,0.5633655622103806,0.4492121237921848,0.16716966046334908,0.13952167001802523
17,0.2541395662083178,0.3977532867179343,0.5483439501001212,0.40154952079805406,0.39378184949657796,0.5443339176360109,0.44203552362517834,0.14675346990597984,0.1295936400753413
18,0.24846686691534323,0.41584843844280167,0.5768523353066252,0.42265532510281656,0.41336136459209066,0.5710026055559406,0.46827924005533106,0.15814160144227166,0.13848252518359924
19,0.24551846408986122,0.41518093869038564,0.5733359577371977,0.4233453011843767,0.41387738505083993,0.5673917013523763,0.467719554906141,0.1728349011009225,0.150834724952765
20,0.24585015514390834,0.4022621024825406,0.5479047915861883,0.41344057185413985,0.4037212953020259,0.5461431902439424,0.45751954870615624,0.15713033377213578,0.13455146913513072
21,0.23799754112914492,0.2910217879510019,0.4593649102962659,0.30786774844144127,0.31670910648586875,0.45842062570295405,0.3584803836326051,0.19403733146667362,0.16155202551871498
22,0.23909515062494177,0.39407375664556726,0.5713789380525672,0.4260138679360979,0.41866488454585143,0.5726804789647355,0.47023233598473846,0.16304282105683685,0.13487944464684637
23,0.23927891556445605,0.4082212116449393,0.5663864181021255,0.41888967917578923,0.41151935872176937,0.5615861738433424,0.4636238962963397,0.16112199139398012,0.13038460954345607
24,0.23579975247560778,0.29887367472785986,0.4534413507870481,0.3169074889511547,0.3007829257302189,0.44953935353926844,0.3458476873921151,0.15372837705057912,0.1375955373456063
25,0.2331724664315737,0.29863426543216254,0.4585380453835528,0.31957578438089285,0.3203849581173885,0.45907313348273415,0.36015932176008864,0.16074418481676134,0.1378272061784931
26,0.2299129298475922,0.3805394839703331,0.553164228980265,0.4093172193657469,0.385195368137686,0.5522616935730603,0.45666311835088114,0.16313870789154925,0.1345230044863424
27,0.22969239372787817,0.4040596875044549,0.5467132805504606,0.41930543650883545,0.4008597032037962,0.5426477483820233,0.4547954304798111,0.16088379825463106,0.1411867830146169
28,0.22627922319619737,0.41226284221012777,0.5695350646526116,0.42704989798401377,0.41350954018334546,0.5638742387943341,0.4631111280372056,0.15483695352606128,0.13429150881226445
29,0.22366851488275427,0.4097752369337435,0.5623346989832174,0.4298293381719259,0.4123853380018441,0.5634214205393485,0.4589084692668514,0.15879951501066036,0.130867936447524
30,0.22090032949888228,0.3966316364357257,0.5328353129203013,0.41333339507857836,0.3946041178576127,0.5299643470775037,0.43782226000190666,0.14059321257578855,0.11640291314160088
31,0.2197469833533206,0.400984720978084,0.5519730968309801,0.4127602023004021,0.40303966253515766,0.5541102321846071,0.44406971554436064,0.15265268612789842,0.12607029994261645
32,0.2191231922314526,0.41247216124746,0.5733299877146281,0.42348344800429444,0.42031804566100006,0.5755269142513261,0.46840847671071695,0.17530093854572754,0.14225797210251126
33,0.21781389262033113,0.4070074981530295,0.557256147044274,0.41826472874387105,0.40846440578861454,0.5556324900249152,0.4608219117072837,0.15419126835625202,0.12895546791005794
34,0.21541159980876257,0.3998436715182287,0.5500325174503726,0.411042603942673,0.40005883270495424,0.5472333487435903,0.4452695295595617,0.15132974188305617,0.1250180122000849
35,0.2148969624685637,0.40925060324476414,0.5605403973438942,0.4223264742364117,0.41257145076265467,0.5608943538852375,0.4662069948615782,0.1665519579084612,0.1375721699104852
36,0.21504725358169943,0.400680974192301,0.5504556181923368,0.41380369750454615,0.40250100891689544,0.547781890286749,0.44811880868917164,0.15886075748904235,0.13564547569273694
37,0.211026164707235,0.40692951188656173,0.5611419530296198,0.42015532512432324,0.4102203758105313,0.5592937087529719,0.45516756828021643,0.17041252373452392,0.13774266868817087
38,0.20985128343016488,0.41072411668701586,0.5657270080802593,0.4233506008720359,0.4106583914338098,0.5576210918416122,0.4617499898057568,0.16200003381206035,0.1353183892270567
39,0.20965178215379332,0.4104174158471302,0.5661958859689626,0.42299965054389466,0.4153174888695746,0.5642312949389546,0.4648846047089889,0.1659533490078377,0.1396909511391875
40,0.2048996130862286,0.40936067287503286,0.5630291442659686,0.41996079944600584,0.4123504496912474,0.5615138966271613,0.4610000849006886,0.163171812409145,0.13769676128106256
41,0.2076607944357768,0.40443839846450097,0.5586973517596542,0.4170269705333021,0.40831588095873556,0.5563118569996397,0.45660686299903175,0.16231096824884012,0.1302321228472913
42,0.2074246129406902,0.40603454770206165,0.5601378929387342,0.41721212537399927,0.41043767212910726,0.5615288025590284,0.4601999172674764,0.16185648195193994,0.13393424255203948
43,0.2060772459482116,0.40620482202290853,0.5543542884618238,0.4222690203631822,0.40596056943983894,0.5508582762652989,0.45238059533368513,0.16488414226248727,0.1354481284946903
44,0.2064076862818438,0.40560677130271483,0.5571172541546348,0.4158317058639214,0.40678847499459414,0.5546526268461751,0.4532929674238221,0.15418530363137742,0.12975213055929433
45,0.20489620203055142,0.40415041092803733,0.5576983394342004,0.4149593998473068,0.40728566210943357,0.5538069019056904,0.45695323718203884,0.1575058215475049,0.13329421378671802
46,0.20375142900492502,0.40408160090711703,0.5491046964622412,0.4164225115163702,0.4040712882719275,0.547241378008569,0.4531324664328715,0.1599641262889353,0.1357276943216781
47,0.20494577603972616,0.4040690336852878,0.5519477361454264,0.4184364533591283,0.40554160621025387,0.5508850719915912,0.4530420358459869,0.1633684513479488,0.13795838961093113
48,0.20390538131782088,0.40786889608426563,0.5574718081868201,0.42210804418136333,0.4089180760205024,0.5548864339124971,0.4552235767814562,0.16033314237357527,0.13481034310030235
49,0.20499796519158672,0.40375279803535896,0.5543032339643066,0.4161262057719862,0.4067998908931236,0.5508609303941328,0.4588376660226139,0.16390888545234014,0.13582121562827723
